"Subject","Fluency_Item","Switch_Value","Switch_Method","v"
870,"falcon",1,"delta_rise=0.0_fall=1.0","V1"
870,"flamingo",1,"delta_rise=0.0_fall=1.0","V1"
870,"roadrunner",0,"delta_rise=0.0_fall=1.0","V1"
870,"kangaroo",0,"delta_rise=0.0_fall=1.0","V1"
870,"tasmanian devil",0,"delta_rise=0.0_fall=1.0","V1"
870,"zebra",1,"delta_rise=0.0_fall=1.0","V1"
870,"leopard",0,"delta_rise=0.0_fall=1.0","V1"
870,"mountain lion",0,"delta_rise=0.0_fall=1.0","V1"
870,"cat",1,"delta_rise=0.0_fall=1.0","V1"
870,"chihuahua",1,"delta_rise=0.0_fall=1.0","V1"
870,"golden retriever",0,"delta_rise=0.0_fall=1.0","V1"
870,"wolf",1,"delta_rise=0.0_fall=1.0","V1"
870,"pig",0,"delta_rise=0.0_fall=1.0","V1"
870,"cow",0,"delta_rise=0.0_fall=1.0","V1"
870,"horse",0,"delta_rise=0.0_fall=1.0","V1"
870,"gopher",1,"delta_rise=0.0_fall=1.0","V1"
870,"tiger",2,"troyerextended","V1"
870,"lion",0,"troyerextended","V1"
870,"bear",1,"troyerextended","V1"
870,"eagle",1,"troyerextended","V1"
870,"cockroach",1,"troyerextended","V1"
870,"ant",0,"troyerextended","V1"
870,"falcon",1,"troyerextended","V1"
870,"flamingo",0,"troyerextended","V1"
870,"roadrunner",0,"troyerextended","V1"
870,"kangaroo",1,"troyerextended","V1"
870,"tasmanian devil",0,"troyerextended","V1"
870,"zebra",1,"troyerextended","V1"
870,"leopard",0,"troyerextended","V1"
870,"mountain lion",0,"troyerextended","V1"
870,"cat",0,"troyerextended","V1"
870,"chihuahua",0,"troyerextended","V1"
870,"golden retriever",0,"troyerextended","V1"
870,"wolf",0,"troyerextended","V1"
870,"pig",1,"troyerextended","V1"
870,"cow",0,"troyerextended","V1"
870,"horse",0,"troyerextended","V1"
870,"gopher",1,"troyerextended","V1"
871,"aardvark",2,"simdrop","V1"
871,"bat",0,"simdrop","V1"
871,"cat",0,"simdrop","V1"
871,"dog",0,"simdrop","V1"
871,"elephant",0,"simdrop","V1"
871,"fish",0,"simdrop","V1"
871,"giraffe",1,"simdrop","V1"
871,"iguana",0,"simdrop","V1"
871,"jaguar",1,"simdrop","V1"
871,"monkey",0,"simdrop","V1"
871,"gnat",1,"simdrop","V1"
871,"praying mantis",0,"simdrop","V1"
871,"bee",1,"simdrop","V1"
871,"beetle",0,"simdrop","V1"
871,"bear",2,"simdrop","V1"
871,"aardvark",2,"delta_rise=0.0_fall=1.0","V1"
871,"bat",0,"delta_rise=0.0_fall=1.0","V1"
871,"cat",0,"delta_rise=0.0_fall=1.0","V1"
871,"dog",0,"delta_rise=0.0_fall=1.0","V1"
871,"elephant",1,"delta_rise=0.0_fall=1.0","V1"
871,"fish",1,"delta_rise=0.0_fall=1.0","V1"
871,"giraffe",1,"delta_rise=0.0_fall=1.0","V1"
871,"iguana",0,"delta_rise=0.0_fall=1.0","V1"
871,"jaguar",1,"delta_rise=0.0_fall=1.0","V1"
871,"monkey",0,"delta_rise=0.0_fall=1.0","V1"
871,"gnat",0,"delta_rise=0.0_fall=1.0","V1"
871,"praying mantis",0,"delta_rise=0.0_fall=1.0","V1"
871,"bee",1,"delta_rise=0.0_fall=1.0","V1"
871,"beetle",0,"delta_rise=0.0_fall=1.0","V1"
871,"bear",1,"delta_rise=0.0_fall=1.0","V1"
871,"aardvark",2,"troyerextended","V1"
871,"bat",0,"troyerextended","V1"
871,"cat",1,"troyerextended","V1"
871,"dog",0,"troyerextended","V1"
871,"elephant",1,"troyerextended","V1"
871,"fish",1,"troyerextended","V1"
871,"giraffe",1,"troyerextended","V1"
871,"iguana",1,"troyerextended","V1"
871,"jaguar",1,"troyerextended","V1"
871,"monkey",1,"troyerextended","V1"
871,"gnat",1,"troyerextended","V1"
871,"praying mantis",0,"troyerextended","V1"
871,"bee",0,"troyerextended","V1"
871,"beetle",0,"troyerextended","V1"
871,"bear",1,"troyerextended","V1"
872,"okapi",2,"simdrop","V1"
872,"lion",0,"simdrop","V1"
872,"snow leopard",0,"simdrop","V1"
872,"otter",0,"simdrop","V1"
872,"eagle",1,"simdrop","V1"
872,"snowy owl",0,"simdrop","V1"
872,"bear",1,"simdrop","V1"
872,"boa constrictor",0,"simdrop","V1"
872,"green tree python",0,"simdrop","V1"
872,"kiwi",1,"simdrop","V1"
872,"cat",0,"simdrop","V1"
872,"black panther",0,"simdrop","V1"
872,"tiger",0,"simdrop","V1"
872,"elephant",0,"simdrop","V1"
872,"crane",0,"simdrop","V1"
872,"parrot",0,"simdrop","V1"
872,"armadillo",1,"simdrop","V1"
872,"copperhead",0,"simdrop","V1"
872,"canary",1,"simdrop","V1"
872,"sparrow",0,"simdrop","V1"
872,"horse",1,"simdrop","V1"
872,"grackle",2,"simdrop","V1"
872,"okapi",2,"delta_rise=0.0_fall=1.0","V1"
872,"lion",0,"delta_rise=0.0_fall=1.0","V1"
872,"snow leopard",0,"delta_rise=0.0_fall=1.0","V1"
872,"otter",1,"delta_rise=0.0_fall=1.0","V1"
872,"eagle",1,"delta_rise=0.0_fall=1.0","V1"
872,"snowy owl",0,"delta_rise=0.0_fall=1.0","V1"
872,"bear",1,"delta_rise=0.0_fall=1.0","V1"
872,"boa constrictor",0,"delta_rise=0.0_fall=1.0","V1"
872,"green tree python",0,"delta_rise=0.0_fall=1.0","V1"
872,"kiwi",1,"delta_rise=0.0_fall=1.0","V1"
872,"cat",0,"delta_rise=0.0_fall=1.0","V1"
872,"black panther",0,"delta_rise=0.0_fall=1.0","V1"
872,"tiger",0,"delta_rise=0.0_fall=1.0","V1"
872,"elephant",0,"delta_rise=0.0_fall=1.0","V1"
872,"crane",1,"delta_rise=0.0_fall=1.0","V1"
872,"parrot",1,"delta_rise=0.0_fall=1.0","V1"
872,"armadillo",1,"delta_rise=0.0_fall=1.0","V1"
872,"copperhead",0,"delta_rise=0.0_fall=1.0","V1"
872,"canary",1,"delta_rise=0.0_fall=1.0","V1"
872,"sparrow",0,"delta_rise=0.0_fall=1.0","V1"
872,"horse",1,"delta_rise=0.0_fall=1.0","V1"
872,"grackle",0,"delta_rise=0.0_fall=1.0","V1"
872,"okapi",2,"troyerextended","V1"
872,"lion",0,"troyerextended","V1"
872,"snow leopard",0,"troyerextended","V1"
872,"otter",1,"troyerextended","V1"
872,"eagle",1,"troyerextended","V1"
872,"snowy owl",0,"troyerextended","V1"
872,"bear",1,"troyerextended","V1"
872,"boa constrictor",1,"troyerextended","V1"
872,"green tree python",0,"troyerextended","V1"
872,"kiwi",0,"troyerextended","V1"
872,"cat",1,"troyerextended","V1"
872,"black panther",0,"troyerextended","V1"
872,"tiger",0,"troyerextended","V1"
872,"elephant",0,"troyerextended","V1"
872,"crane",1,"troyerextended","V1"
872,"parrot",0,"troyerextended","V1"
872,"armadillo",1,"troyerextended","V1"
872,"copperhead",1,"troyerextended","V1"
872,"canary",1,"troyerextended","V1"
872,"sparrow",0,"troyerextended","V1"
872,"horse",1,"troyerextended","V1"
872,"grackle",1,"troyerextended","V1"
873,"frog",2,"simdrop","V1"
873,"toad",0,"simdrop","V1"
873,"cat",1,"simdrop","V1"
873,"dog",0,"simdrop","V1"
873,"whale",1,"simdrop","V1"
873,"fish",0,"simdrop","V1"
873,"dolphin",0,"simdrop","V1"
873,"shark",0,"simdrop","V1"
873,"chicken",1,"simdrop","V1"
873,"sheep",0,"simdrop","V1"
873,"wolf",0,"simdrop","V1"
873,"human",0,"simdrop","V1"
873,"rat",1,"simdrop","V1"
873,"snake",0,"simdrop","V1"
873,"anaconda",0,"simdrop","V1"
873,"bird",1,"simdrop","V1"
873,"salamander",2,"simdrop","V1"
873,"frog",2,"delta_rise=0.0_fall=1.0","V1"
873,"toad",0,"delta_rise=0.0_fall=1.0","V1"
873,"cat",1,"delta_rise=0.0_fall=1.0","V1"
873,"dog",0,"delta_rise=0.0_fall=1.0","V1"
873,"whale",1,"delta_rise=0.0_fall=1.0","V1"
873,"fish",0,"delta_rise=0.0_fall=1.0","V1"
873,"dolphin",0,"delta_rise=0.0_fall=1.0","V1"
873,"shark",0,"delta_rise=0.0_fall=1.0","V1"
873,"chicken",0,"delta_rise=0.0_fall=1.0","V1"
873,"sheep",0,"delta_rise=0.0_fall=1.0","V1"
873,"wolf",0,"delta_rise=0.0_fall=1.0","V1"
873,"human",0,"delta_rise=0.0_fall=1.0","V1"
873,"rat",0,"delta_rise=0.0_fall=1.0","V1"
873,"snake",0,"delta_rise=0.0_fall=1.0","V1"
873,"anaconda",0,"delta_rise=0.0_fall=1.0","V1"
873,"bird",1,"delta_rise=0.0_fall=1.0","V1"
873,"salamander",0,"delta_rise=0.0_fall=1.0","V1"
873,"frog",2,"troyerextended","V1"
873,"toad",0,"troyerextended","V1"
873,"cat",1,"troyerextended","V1"
873,"dog",0,"troyerextended","V1"
873,"whale",1,"troyerextended","V1"
873,"fish",0,"troyerextended","V1"
873,"dolphin",0,"troyerextended","V1"
873,"shark",0,"troyerextended","V1"
873,"chicken",1,"troyerextended","V1"
873,"sheep",0,"troyerextended","V1"
873,"wolf",1,"troyerextended","V1"
873,"human",1,"troyerextended","V1"
873,"rat",1,"troyerextended","V1"
873,"snake",1,"troyerextended","V1"
873,"anaconda",0,"troyerextended","V1"
873,"bird",1,"troyerextended","V1"
873,"salamander",0,"troyerextended","V1"
874,"cat",2,"simdrop","V1"
874,"dog",0,"simdrop","V1"
874,"dinosaur",0,"simdrop","V1"
874,"sabertoothed tiger",1,"simdrop","V1"
874,"lion",0,"simdrop","V1"
874,"jaguar",1,"simdrop","V1"
874,"panther",0,"simdrop","V1"
874,"beetle",1,"simdrop","V1"
874,"dragonfly",0,"simdrop","V1"
874,"ocelot",1,"simdrop","V1"
874,"lion",0,"simdrop","V1"
874,"sea lion",0,"simdrop","V1"
874,"seal",0,"simdrop","V1"
874,"shark",1,"simdrop","V1"
874,"pleco",0,"simdrop","V1"
874,"platypus",1,"simdrop","V1"
874,"caterpillar",0,"simdrop","V1"
874,"spider",0,"simdrop","V1"
874,"black widow",0,"simdrop","V1"
874,"wolverine",1,"simdrop","V1"
874,"bear",0,"simdrop","V1"
874,"bengal tiger",0,"simdrop","V1"
874,"crane",1,"simdrop","V1"
874,"heron",0,"simdrop","V1"
874,"flamingo",0,"simdrop","V1"
874,"polar bear",2,"simdrop","V1"
874,"cat",2,"delta_rise=0.0_fall=1.0","V1"
874,"dog",0,"delta_rise=0.0_fall=1.0","V1"
874,"dinosaur",1,"delta_rise=0.0_fall=1.0","V1"
874,"sabertoothed tiger",1,"delta_rise=0.0_fall=1.0","V1"
874,"lion",0,"delta_rise=0.0_fall=1.0","V1"
874,"jaguar",0,"delta_rise=0.0_fall=1.0","V1"
874,"panther",0,"delta_rise=0.0_fall=1.0","V1"
874,"beetle",1,"delta_rise=0.0_fall=1.0","V1"
874,"dragonfly",0,"delta_rise=0.0_fall=1.0","V1"
874,"ocelot",1,"delta_rise=0.0_fall=1.0","V1"
874,"lion",0,"delta_rise=0.0_fall=1.0","V1"
874,"sea lion",0,"delta_rise=0.0_fall=1.0","V1"
874,"seal",1,"delta_rise=0.0_fall=1.0","V1"
874,"shark",1,"delta_rise=0.0_fall=1.0","V1"
874,"pleco",0,"delta_rise=0.0_fall=1.0","V1"
874,"platypus",1,"delta_rise=0.0_fall=1.0","V1"
874,"caterpillar",0,"delta_rise=0.0_fall=1.0","V1"
874,"spider",0,"delta_rise=0.0_fall=1.0","V1"
874,"black widow",0,"delta_rise=0.0_fall=1.0","V1"
874,"wolverine",1,"delta_rise=0.0_fall=1.0","V1"
874,"bear",0,"delta_rise=0.0_fall=1.0","V1"
874,"bengal tiger",0,"delta_rise=0.0_fall=1.0","V1"
874,"crane",0,"delta_rise=0.0_fall=1.0","V1"
874,"heron",0,"delta_rise=0.0_fall=1.0","V1"
874,"flamingo",0,"delta_rise=0.0_fall=1.0","V1"
874,"polar bear",1,"delta_rise=0.0_fall=1.0","V1"
874,"cat",2,"troyerextended","V1"
874,"dog",0,"troyerextended","V1"
874,"dinosaur",1,"troyerextended","V1"
874,"sabertoothed tiger",0,"troyerextended","V1"
874,"lion",0,"troyerextended","V1"
874,"jaguar",0,"troyerextended","V1"
874,"panther",0,"troyerextended","V1"
874,"beetle",1,"troyerextended","V1"
874,"dragonfly",0,"troyerextended","V1"
874,"ocelot",1,"troyerextended","V1"
874,"lion",0,"troyerextended","V1"
874,"sea lion",1,"troyerextended","V1"
874,"seal",0,"troyerextended","V1"
874,"shark",0,"troyerextended","V1"
874,"pleco",0,"troyerextended","V1"
874,"platypus",0,"troyerextended","V1"
874,"caterpillar",1,"troyerextended","V1"
874,"spider",0,"troyerextended","V1"
874,"black widow",0,"troyerextended","V1"
874,"wolverine",1,"troyerextended","V1"
874,"bear",1,"troyerextended","V1"
874,"bengal tiger",1,"troyerextended","V1"
874,"crane",1,"troyerextended","V1"
874,"heron",0,"troyerextended","V1"
874,"flamingo",0,"troyerextended","V1"
874,"polar bear",1,"troyerextended","V1"
875,"cat",2,"simdrop","V1"
875,"dog",0,"simdrop","V1"
875,"fish",0,"simdrop","V1"
875,"bird",0,"simdrop","V1"
875,"whale",1,"simdrop","V1"
875,"dolphin",0,"simdrop","V1"
875,"giraffe",1,"simdrop","V1"
875,"elephant",0,"simdrop","V1"
875,"hippo",0,"simdrop","V1"
875,"flamingo",0,"simdrop","V1"
875,"parakeet",0,"simdrop","V1"
875,"emu",1,"simdrop","V1"
875,"rhino",0,"simdrop","V1"
875,"rabbit",1,"simdrop","V1"
875,"lizard",0,"simdrop","V1"
875,"snake",0,"simdrop","V1"
875,"shark",0,"simdrop","V1"
875,"mouse",1,"simdrop","V1"
875,"rat",0,"simdrop","V1"
875,"ferret",1,"simdrop","V1"
875,"guinea pig",0,"simdrop","V1"
875,"hamster",0,"simdrop","V1"
875,"gerbil",0,"simdrop","V1"
875,"chinchilla",0,"simdrop","V1"
875,"sugar glider",0,"simdrop","V1"
875,"squirrel",1,"simdrop","V1"
875,"chipmunk",0,"simdrop","V1"
875,"raccoon",1,"simdrop","V1"
875,"possum",0,"simdrop","V1"
875,"llama",1,"simdrop","V1"
875,"alpaca",2,"simdrop","V1"
875,"cat",2,"delta_rise=0.0_fall=1.0","V1"
875,"dog",0,"delta_rise=0.0_fall=1.0","V1"
875,"fish",0,"delta_rise=0.0_fall=1.0","V1"
875,"bird",0,"delta_rise=0.0_fall=1.0","V1"
875,"whale",0,"delta_rise=0.0_fall=1.0","V1"
875,"dolphin",0,"delta_rise=0.0_fall=1.0","V1"
875,"giraffe",1,"delta_rise=0.0_fall=1.0","V1"
875,"elephant",0,"delta_rise=0.0_fall=1.0","V1"
875,"hippo",0,"delta_rise=0.0_fall=1.0","V1"
875,"flamingo",0,"delta_rise=0.0_fall=1.0","V1"
875,"parakeet",0,"delta_rise=0.0_fall=1.0","V1"
875,"emu",1,"delta_rise=0.0_fall=1.0","V1"
875,"rhino",0,"delta_rise=0.0_fall=1.0","V1"
875,"rabbit",0,"delta_rise=0.0_fall=1.0","V1"
875,"lizard",0,"delta_rise=0.0_fall=1.0","V1"
875,"snake",0,"delta_rise=0.0_fall=1.0","V1"
875,"shark",0,"delta_rise=0.0_fall=1.0","V1"
875,"mouse",0,"delta_rise=0.0_fall=1.0","V1"
875,"rat",0,"delta_rise=0.0_fall=1.0","V1"
875,"ferret",0,"delta_rise=0.0_fall=1.0","V1"
875,"guinea pig",0,"delta_rise=0.0_fall=1.0","V1"
875,"hamster",0,"delta_rise=0.0_fall=1.0","V1"
875,"gerbil",0,"delta_rise=0.0_fall=1.0","V1"
875,"chinchilla",0,"delta_rise=0.0_fall=1.0","V1"
875,"sugar glider",0,"delta_rise=0.0_fall=1.0","V1"
875,"squirrel",1,"delta_rise=0.0_fall=1.0","V1"
875,"chipmunk",0,"delta_rise=0.0_fall=1.0","V1"
875,"raccoon",1,"delta_rise=0.0_fall=1.0","V1"
875,"possum",0,"delta_rise=0.0_fall=1.0","V1"
875,"llama",1,"delta_rise=0.0_fall=1.0","V1"
875,"alpaca",0,"delta_rise=0.0_fall=1.0","V1"
875,"cat",2,"troyerextended","V1"
875,"dog",0,"troyerextended","V1"
875,"fish",0,"troyerextended","V1"
875,"bird",0,"troyerextended","V1"
875,"whale",1,"troyerextended","V1"
875,"dolphin",0,"troyerextended","V1"
875,"giraffe",1,"troyerextended","V1"
875,"elephant",0,"troyerextended","V1"
875,"hippo",0,"troyerextended","V1"
875,"flamingo",1,"troyerextended","V1"
875,"parakeet",0,"troyerextended","V1"
875,"emu",0,"troyerextended","V1"
875,"rhino",1,"troyerextended","V1"
875,"rabbit",1,"troyerextended","V1"
875,"lizard",1,"troyerextended","V1"
875,"snake",0,"troyerextended","V1"
875,"shark",1,"troyerextended","V1"
875,"mouse",1,"troyerextended","V1"
875,"rat",0,"troyerextended","V1"
875,"ferret",1,"troyerextended","V1"
875,"guinea pig",0,"troyerextended","V1"
875,"hamster",0,"troyerextended","V1"
875,"gerbil",0,"troyerextended","V1"
875,"chinchilla",0,"troyerextended","V1"
875,"sugar glider",1,"troyerextended","V1"
875,"squirrel",1,"troyerextended","V1"
875,"chipmunk",0,"troyerextended","V1"
875,"raccoon",0,"troyerextended","V1"
875,"possum",0,"troyerextended","V1"
875,"llama",0,"troyerextended","V1"
875,"alpaca",0,"troyerextended","V1"
876,"elephant",2,"simdrop","V1"
876,"giraffe",0,"simdrop","V1"
876,"monkey",1,"simdrop","V1"
876,"dog",0,"simdrop","V1"
876,"cat",0,"simdrop","V1"
876,"goose",1,"simdrop","V1"
876,"swan",0,"simdrop","V1"
876,"penguin",1,"simdrop","V1"
876,"monkey",0,"simdrop","V1"
876,"gorilla",0,"simdrop","V1"
876,"hummingbird",1,"simdrop","V1"
876,"sparrow",0,"simdrop","V1"
876,"eagle",1,"simdrop","V1"
876,"snake",0,"simdrop","V1"
876,"rat",0,"simdrop","V1"
876,"mouse",0,"simdrop","V1"
876,"cat",2,"simdrop","V1"
876,"elephant",2,"delta_rise=0.0_fall=1.0","V1"
876,"giraffe",0,"delta_rise=0.0_fall=1.0","V1"
876,"monkey",1,"delta_rise=0.0_fall=1.0","V1"
876,"dog",0,"delta_rise=0.0_fall=1.0","V1"
876,"cat",0,"delta_rise=0.0_fall=1.0","V1"
876,"goose",1,"delta_rise=0.0_fall=1.0","V1"
876,"swan",0,"delta_rise=0.0_fall=1.0","V1"
876,"penguin",1,"delta_rise=0.0_fall=1.0","V1"
876,"monkey",0,"delta_rise=0.0_fall=1.0","V1"
876,"gorilla",0,"delta_rise=0.0_fall=1.0","V1"
876,"hummingbird",1,"delta_rise=0.0_fall=1.0","V1"
876,"sparrow",0,"delta_rise=0.0_fall=1.0","V1"
876,"eagle",1,"delta_rise=0.0_fall=1.0","V1"
876,"snake",0,"delta_rise=0.0_fall=1.0","V1"
876,"rat",0,"delta_rise=0.0_fall=1.0","V1"
876,"mouse",0,"delta_rise=0.0_fall=1.0","V1"
876,"cat",0,"delta_rise=0.0_fall=1.0","V1"
876,"elephant",2,"troyerextended","V1"
876,"giraffe",0,"troyerextended","V1"
876,"monkey",1,"troyerextended","V1"
876,"dog",1,"troyerextended","V1"
876,"cat",0,"troyerextended","V1"
876,"goose",1,"troyerextended","V1"
876,"swan",0,"troyerextended","V1"
876,"penguin",0,"troyerextended","V1"
876,"monkey",1,"troyerextended","V1"
876,"gorilla",0,"troyerextended","V1"
876,"hummingbird",1,"troyerextended","V1"
876,"sparrow",0,"troyerextended","V1"
876,"eagle",0,"troyerextended","V1"
876,"snake",1,"troyerextended","V1"
876,"rat",1,"troyerextended","V1"
876,"mouse",0,"troyerextended","V1"
876,"cat",1,"troyerextended","V1"
877,"dog",2,"simdrop","V1"
877,"cat",0,"simdrop","V1"
877,"lizard",1,"simdrop","V1"
877,"chicken",0,"simdrop","V1"
877,"turkey",0,"simdrop","V1"
877,"doe",1,"simdrop","V1"
877,"cow",0,"simdrop","V1"
877,"deer",0,"simdrop","V1"
877,"bear",0,"simdrop","V1"
877,"shark",0,"simdrop","V1"
877,"elk",1,"simdrop","V1"
877,"moose",0,"simdrop","V1"
877,"pigeon",1,"simdrop","V1"
877,"bluebird",0,"simdrop","V1"
877,"hummingbird",0,"simdrop","V1"
877,"polar bear",0,"simdrop","V1"
877,"snake",1,"simdrop","V1"
877,"spider",0,"simdrop","V1"
877,"caterpillar",0,"simdrop","V1"
877,"cricket",0,"simdrop","V1"
877,"locust",1,"simdrop","V1"
877,"horsefly",0,"simdrop","V1"
877,"owl",0,"simdrop","V1"
877,"tuna",1,"simdrop","V1"
877,"bluegill",0,"simdrop","V1"
877,"carp",0,"simdrop","V1"
877,"bass",0,"simdrop","V1"
877,"raccoon",2,"simdrop","V1"
877,"dog",2,"delta_rise=0.0_fall=1.0","V1"
877,"cat",0,"delta_rise=0.0_fall=1.0","V1"
877,"lizard",1,"delta_rise=0.0_fall=1.0","V1"
877,"chicken",0,"delta_rise=0.0_fall=1.0","V1"
877,"turkey",0,"delta_rise=0.0_fall=1.0","V1"
877,"doe",1,"delta_rise=0.0_fall=1.0","V1"
877,"cow",0,"delta_rise=0.0_fall=1.0","V1"
877,"deer",0,"delta_rise=0.0_fall=1.0","V1"
877,"bear",0,"delta_rise=0.0_fall=1.0","V1"
877,"shark",0,"delta_rise=0.0_fall=1.0","V1"
877,"elk",0,"delta_rise=0.0_fall=1.0","V1"
877,"moose",0,"delta_rise=0.0_fall=1.0","V1"
877,"pigeon",1,"delta_rise=0.0_fall=1.0","V1"
877,"bluebird",0,"delta_rise=0.0_fall=1.0","V1"
877,"hummingbird",0,"delta_rise=0.0_fall=1.0","V1"
877,"polar bear",1,"delta_rise=0.0_fall=1.0","V1"
877,"snake",1,"delta_rise=0.0_fall=1.0","V1"
877,"spider",0,"delta_rise=0.0_fall=1.0","V1"
877,"caterpillar",0,"delta_rise=0.0_fall=1.0","V1"
877,"cricket",1,"delta_rise=0.0_fall=1.0","V1"
877,"locust",1,"delta_rise=0.0_fall=1.0","V1"
877,"horsefly",0,"delta_rise=0.0_fall=1.0","V1"
877,"owl",0,"delta_rise=0.0_fall=1.0","V1"
877,"tuna",1,"delta_rise=0.0_fall=1.0","V1"
877,"bluegill",0,"delta_rise=0.0_fall=1.0","V1"
877,"carp",0,"delta_rise=0.0_fall=1.0","V1"
877,"bass",1,"delta_rise=0.0_fall=1.0","V1"
877,"raccoon",1,"delta_rise=0.0_fall=1.0","V1"
877,"dog",2,"troyerextended","V1"
877,"cat",0,"troyerextended","V1"
877,"lizard",1,"troyerextended","V1"
877,"chicken",1,"troyerextended","V1"
877,"turkey",0,"troyerextended","V1"
877,"doe",1,"troyerextended","V1"
877,"cow",0,"troyerextended","V1"
877,"deer",0,"troyerextended","V1"
877,"bear",1,"troyerextended","V1"
877,"shark",1,"troyerextended","V1"
877,"elk",1,"troyerextended","V1"
877,"moose",0,"troyerextended","V1"
877,"pigeon",1,"troyerextended","V1"
877,"bluebird",0,"troyerextended","V1"
877,"hummingbird",0,"troyerextended","V1"
877,"polar bear",1,"troyerextended","V1"
877,"snake",1,"troyerextended","V1"
877,"spider",1,"troyerextended","V1"
877,"caterpillar",0,"troyerextended","V1"
877,"cricket",0,"troyerextended","V1"
877,"locust",0,"troyerextended","V1"
877,"horsefly",0,"troyerextended","V1"
877,"owl",1,"troyerextended","V1"
877,"tuna",1,"troyerextended","V1"
877,"bluegill",0,"troyerextended","V1"
877,"carp",0,"troyerextended","V1"
877,"bass",0,"troyerextended","V1"
877,"raccoon",1,"troyerextended","V1"
878,"dog",2,"simdrop","V1"
878,"elephant",0,"simdrop","V1"
878,"giraffe",0,"simdrop","V1"
878,"monkey",1,"simdrop","V1"
878,"pig",0,"simdrop","V1"
878,"horse",0,"simdrop","V1"
878,"cow",0,"simdrop","V1"
878,"sheep",0,"simdrop","V1"
878,"manatee",1,"simdrop","V1"
878,"whale",0,"simdrop","V1"
878,"seal",0,"simdrop","V1"
878,"kangaroo",1,"simdrop","V1"
878,"crocodile",0,"simdrop","V1"
878,"hippopotamus",0,"simdrop","V1"
878,"lion",1,"simdrop","V1"
878,"cheetah",0,"simdrop","V1"
878,"leopard",0,"simdrop","V1"
878,"panther",0,"simdrop","V1"
878,"panda",1,"simdrop","V1"
878,"grizzly bear",0,"simdrop","V1"
878,"deer",0,"simdrop","V1"
878,"gazelle",0,"simdrop","V1"
878,"bird",2,"simdrop","V1"
878,"dog",2,"delta_rise=0.0_fall=1.0","V1"
878,"elephant",1,"delta_rise=0.0_fall=1.0","V1"
878,"giraffe",0,"delta_rise=0.0_fall=1.0","V1"
878,"monkey",1,"delta_rise=0.0_fall=1.0","V1"
878,"pig",0,"delta_rise=0.0_fall=1.0","V1"
878,"horse",0,"delta_rise=0.0_fall=1.0","V1"
878,"cow",0,"delta_rise=0.0_fall=1.0","V1"
878,"sheep",0,"delta_rise=0.0_fall=1.0","V1"
878,"manatee",1,"delta_rise=0.0_fall=1.0","V1"
878,"whale",0,"delta_rise=0.0_fall=1.0","V1"
878,"seal",0,"delta_rise=0.0_fall=1.0","V1"
878,"kangaroo",1,"delta_rise=0.0_fall=1.0","V1"
878,"crocodile",0,"delta_rise=0.0_fall=1.0","V1"
878,"hippopotamus",0,"delta_rise=0.0_fall=1.0","V1"
878,"lion",0,"delta_rise=0.0_fall=1.0","V1"
878,"cheetah",0,"delta_rise=0.0_fall=1.0","V1"
878,"leopard",0,"delta_rise=0.0_fall=1.0","V1"
878,"panther",1,"delta_rise=0.0_fall=1.0","V1"
878,"panda",1,"delta_rise=0.0_fall=1.0","V1"
878,"grizzly bear",0,"delta_rise=0.0_fall=1.0","V1"
878,"deer",0,"delta_rise=0.0_fall=1.0","V1"
878,"gazelle",1,"delta_rise=0.0_fall=1.0","V1"
878,"bird",1,"delta_rise=0.0_fall=1.0","V1"
878,"dog",2,"troyerextended","V1"
878,"elephant",1,"troyerextended","V1"
878,"giraffe",0,"troyerextended","V1"
878,"monkey",1,"troyerextended","V1"
878,"pig",1,"troyerextended","V1"
878,"horse",0,"troyerextended","V1"
878,"cow",0,"troyerextended","V1"
878,"sheep",0,"troyerextended","V1"
878,"manatee",1,"troyerextended","V1"
878,"whale",0,"troyerextended","V1"
878,"seal",0,"troyerextended","V1"
878,"kangaroo",1,"troyerextended","V1"
878,"crocodile",1,"troyerextended","V1"
878,"hippopotamus",0,"troyerextended","V1"
878,"lion",0,"troyerextended","V1"
878,"cheetah",0,"troyerextended","V1"
878,"leopard",0,"troyerextended","V1"
878,"panther",0,"troyerextended","V1"
878,"panda",1,"troyerextended","V1"
878,"grizzly bear",0,"troyerextended","V1"
878,"deer",1,"troyerextended","V1"
878,"gazelle",0,"troyerextended","V1"
878,"bird",1,"troyerextended","V1"
879,"rabbit",2,"simdrop","V1"
879,"monkey",0,"simdrop","V1"
879,"llama",1,"simdrop","V1"
879,"kangaroo",0,"simdrop","V1"
879,"orangutan",0,"simdrop","V1"
879,"koala",0,"simdrop","V1"
879,"bat",0,"simdrop","V1"
879,"giraffe",1,"simdrop","V1"
879,"cheetah",0,"simdrop","V1"
879,"rhino",0,"simdrop","V1"
879,"polar bear",1,"simdrop","V1"
879,"penguin",2,"simdrop","V1"
879,"rabbit",2,"delta_rise=0.0_fall=1.0","V1"
879,"monkey",0,"delta_rise=0.0_fall=1.0","V1"
879,"llama",1,"delta_rise=0.0_fall=1.0","V1"
879,"kangaroo",0,"delta_rise=0.0_fall=1.0","V1"
879,"orangutan",0,"delta_rise=0.0_fall=1.0","V1"
879,"koala",0,"delta_rise=0.0_fall=1.0","V1"
